DependencyCount, ThrowsException, ModifiesParameters, UnknownMethod, ModifiesLocalState, ReadsLocalState, ModifiesGlobalState, ReadsGlobalState, Bug
36, 0, 0, 8, 4, 13, 0, 4, 0
6, 0, 0, 0, 0, 1, 0, 2, 0
22, 0, 0, 3, 1, 6, 0, 4, 0
512, 3, 0, 92, 15, 89, 0, 109, 0
4, 0, 0, 2, 0, 1, 0, 0, 0
14, 0, 0, 2, 0, 4, 0, 3, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 6, 0, 0, 0
2, 0, 0, 0, 0, 6, 0, 0, 0
2, 0, 0, 0, 0, 6, 0, 0, 0
2, 0, 0, 0, 0, 6, 0, 0, 0
2, 0, 0, 0, 0, 6, 0, 0, 0
2, 0, 0, 0, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 0, 0, 0, 0
10, 1, 0, 4, 0, 0, 0, 4, 0
6, 1, 0, 3, 0, 1, 0, 0, 0
4, 1, 0, 2, 0, 0, 0, 5, 0
4, 0, 0, 2, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 1, 0
2, 0, 0, 1, 0, 1, 0, 1, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
10, 0, 0, 5, 0, 6, 0, 0, 0
6, 0, 0, 3, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
10, 0, 0, 5, 0, 6, 0, 0, 0
6, 0, 0, 3, 0, 6, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
8, 0, 0, 3, 0, 8, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
8, 0, 0, 3, 0, 8, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
10, 0, 0, 5, 0, 6, 0, 0, 0
6, 0, 0, 3, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
10, 0, 0, 5, 0, 6, 0, 0, 0
6, 0, 0, 3, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
10, 0, 0, 5, 0, 6, 0, 0, 0
6, 0, 0, 3, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
272, 5, 0, 51, 11, 68, 0, 10, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
4, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
150, 3, 0, 28, 9, 42, 0, 9, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
8, 0, 0, 3, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
36, 0, 0, 10, 0, 5, 0, 0, 0
26, 0, 0, 11, 0, 8, 0, 1, 0
0, 0, 0, 0, 1, 3, 0, 1, 0
10, 0, 0, 4, 3, 8, 0, 2, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
18, 0, 0, 4, 3, 8, 0, 3, 0
6, 0, 0, 0, 0, 2, 0, 4, 0
24, 0, 0, 2, 0, 5, 0, 6, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 0, 0, 0, 0
12, 0, 0, 5, 0, 1, 0, 0, 0
48, 0, 0, 9, 0, 7, 0, 4, 0
2, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
18, 0, 0, 5, 1, 2, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 1, 0
196, 0, 0, 41, 0, 18, 0, 8, 0
206, 0, 0, 44, 0, 20, 0, 9, 0
6, 1, 0, 0, 0, 2, 0, 0, 0
10, 0, 0, 0, 0, 3, 0, 0, 0
6, 0, 0, 2, 0, 3, 0, 0, 0
0, 0, 0, 0, 0, 3, 0, 0, 0
72, 2, 0, 19, 4, 11, 0, 10, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
36, 0, 0, 6, 0, 9, 0, 4, 0
26, 0, 0, 2, 0, 5, 0, 6, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
84, 0, 0, 12, 0, 12, 0, 10, 0
20, 0, 0, 4, 3, 9, 0, 3, 0
20, 0, 0, 6, 3, 10, 0, 3, 0
90, 2, 0, 19, 4, 13, 0, 15, 0
6, 0, 0, 3, 1, 1, 0, 0, 0
198, 4, 0, 42, 9, 28, 0, 29, 0
20, 0, 0, 4, 3, 8, 0, 3, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
14, 0, 0, 1, 0, 3, 0, 3, 0
6, 0, 0, 2, 1, 2, 0, 0, 0
12, 0, 0, 2, 1, 3, 0, 0, 0
36, 0, 0, 12, 0, 9, 0, 3, 0
6, 0, 0, 0, 0, 1, 0, 2, 0
10, 0, 0, 0, 0, 1, 0, 3, 0
38, 0, 0, 4, 1, 4, 0, 5, 0
6, 0, 0, 0, 0, 1, 0, 2, 0
64, 0, 0, 15, 0, 10, 0, 4, 0
8, 0, 0, 4, 2, 3, 0, 0, 0
208, 0, 0, 44, 0, 20, 0, 9, 0
20, 0, 0, 5, 1, 2, 0, 0, 0
74, 2, 0, 19, 4, 11, 0, 10, 0
14, 0, 0, 5, 2, 4, 0, 0, 0
188, 4, 0, 50, 13, 37, 0, 22, 0
8, 0, 0, 2, 0, 3, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
24, 0, 0, 6, 1, 6, 0, 0, 0
10, 0, 0, 3, 0, 4, 0, 0, 0
10, 0, 0, 3, 0, 4, 0, 0, 0
12, 0, 0, 4, 0, 5, 0, 0, 0
12, 0, 0, 4, 0, 5, 0, 0, 0
14, 0, 0, 4, 0, 6, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 0, 1, 0, 0, 0, 0, 0
26, 0, 0, 3, 0, 2, 0, 2, 0
6, 0, 0, 0, 0, 2, 0, 2, 0
12, 0, 0, 0, 0, 1, 0, 4, 0
42, 0, 0, 4, 1, 4, 0, 6, 0
96, 0, 0, 30, 3, 45, 0, 1, 0
10, 0, 0, 2, 0, 1, 0, 0, 0
340, 5, 0, 48, 22, 76, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
10, 0, 0, 5, 0, 6, 0, 0, 0
14, 0, 0, 6, 0, 12, 0, 0, 0
8, 0, 0, 4, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 3, 0, 0, 0
8, 0, 0, 4, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 2, 0, 0, 0
6, 0, 0, 3, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 1, 3, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 2, 0, 0, 0
4, 0, 0, 0, 0, 1, 0, 0, 0
6, 0, 0, 2, 1, 3, 0, 2, 0
66, 0, 0, 6, 4, 20, 0, 28, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
70, 0, 0, 6, 4, 20, 0, 28, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
60, 2, 0, 15, 1, 2, 0, 11, 0
78, 2, 0, 15, 1, 4, 0, 16, 0
10, 0, 0, 0, 0, 1, 0, 3, 0
62, 2, 0, 15, 1, 2, 0, 11, 0
404, 8, 0, 78, 10, 34, 0, 69, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
22, 0, 0, 2, 0, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 2, 0, 0, 0, 0, 0
154, 0, 0, 37, 3, 81, 0, 13, 0
62, 1, 0, 19, 1, 13, 0, 7, 0
62, 1, 0, 19, 1, 13, 0, 7, 0
62, 1, 0, 19, 1, 13, 0, 7, 0
62, 1, 0, 19, 1, 13, 0, 7, 0
424, 5, 0, 117, 7, 133, 0, 41, 0
6, 1, 0, 3, 0, 1, 0, 0, 0
4, 1, 0, 2, 0, 0, 0, 6, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
10, 0, 0, 4, 0, 0, 0, 1, 0
4, 0, 0, 1, 0, 0, 0, 0, 0
20, 0, 0, 7, 0, 0, 0, 1, 0
52, 1, 0, 14, 0, 13, 2, 4, 0
52, 1, 0, 14, 0, 13, 2, 4, 0
52, 1, 0, 14, 0, 13, 2, 4, 0
52, 1, 0, 14, 0, 13, 2, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 3, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
6, 0, 0, 3, 0, 3, 0, 1, 0
2, 0, 0, 1, 0, 2, 0, 1, 0
2, 0, 0, 1, 1, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 5, 0, 12, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
8, 0, 0, 4, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
2, 0, 0, 0, 6, 14, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 1, 0, 1, 0
2, 0, 0, 1, 0, 1, 0, 1, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
8, 0, 0, 4, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
0, 0, 0, 0, 2, 4, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
14, 0, 0, 6, 0, 13, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
10, 0, 0, 5, 0, 5, 0, 1, 0
6, 0, 0, 3, 0, 5, 0, 1, 0
4, 0, 0, 1, 6, 16, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 5, 0, 12, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
12, 0, 0, 6, 0, 6, 0, 0, 0
4, 0, 0, 2, 0, 5, 0, 0, 0
2, 0, 0, 0, 6, 14, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 5, 0, 12, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
12, 0, 0, 6, 0, 6, 0, 0, 0
4, 0, 0, 2, 0, 5, 0, 0, 0
2, 0, 0, 0, 6, 14, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
10, 0, 0, 4, 0, 10, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
8, 0, 0, 4, 0, 4, 0, 0, 0
4, 0, 0, 2, 0, 4, 0, 0, 0
2, 0, 0, 0, 5, 12, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
2, 0, 0, 0, 0, 0, 0, 0, 0
8, 0, 0, 3, 0, 8, 0, 0, 0
2, 0, 0, 1, 0, 0, 0, 0, 0
4, 0, 0, 2, 0, 2, 0, 0, 0
2, 0, 0, 1, 0, 2, 0, 0, 0
2, 0, 0, 0, 4, 10, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
2, 0, 0, 1, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 1, 0, 0, 0
0, 0, 0, 0, 1, 0, 0, 0, 0
6, 0, 0, 1, 0, 0, 0, 0, 0
2, 0, 0, 1, 0, 3, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1, 0
14, 1, 0, 3, 0, 4, 0, 5, 0
76, 4, 0, 22, 0, 20, 0, 12, 0
6, 0, 0, 0, 0, 1, 0, 3, 0
52, 1, 0, 3, 3, 21, 0, 11, 0
54, 0, 0, 6, 3, 32, 0, 3, 0
10, 0, 0, 5, 2, 3, 0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 2, 1, 1, 0, 0, 0
6, 0, 0, 0, 0, 1, 0, 1, 0
6, 0, 0, 0, 1, 3, 0, 3, 0
6, 0, 0, 0, 0, 1, 0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
28, 0, 0, 1, 0, 9, 0, 4, 0
10, 0, 0, 0, 0, 9, 0, 2, 0
44, 0, 0, 1, 0, 20, 0, 6, 0
26, 0, 0, 2, 0, 19, 0, 6, 0
46, 0, 0, 2, 0, 29, 0, 11, 0
330, 0, 0, 55, 7, 112, 0, 24, 0
12, 0, 0, 0, 0, 9, 0, 2, 0
18, 0, 0, 7, 0, 13, 0, 0, 0
218, 2, 0, 48, 6, 112, 0, 17, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
18, 0, 0, 7, 0, 12, 0, 0, 0
10, 0, 0, 0, 0, 4, 0, 4, 0
452, 0, 0, 91, 4, 164, 0, 29, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
18, 0, 0, 7, 0, 12, 0, 0, 0
12, 0, 0, 5, 0, 8, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
680, 1, 0, 119, 6, 290, 0, 45, 0
2, 0, 0, 0, 1, 2, 0, 0, 0
576, 0, 0, 71, 14, 257, 0, 58, 0
502, 0, 0, 66, 8, 214, 0, 50, 0
468, 1, 0, 74, 6, 191, 0, 45, 0
60, 0, 0, 4, 1, 37, 0, 12, 0
8, 0, 0, 1, 0, 1, 0, 1, 0
30, 0, 0, 7, 0, 21, 0, 1, 0
148, 0, 0, 27, 6, 104, 0, 9, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
90, 0, 0, 10, 6, 40, 0, 8, 0
6644, 6, 0, 1084, 131, 2811, 0, 523, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
96, 0, 0, 30, 3, 45, 0, 1, 0
2, 0, 0, 0, 0, 5, 0, 0, 0
350, 5, 0, 48, 22, 81, 0, 0, 0
2, 0, 0, 0, 0, 5, 0, 0, 0
2, 0, 0, 0, 0, 5, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
6, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
156, 3, 0, 28, 11, 52, 0, 10, 0
2, 0, 0, 0, 1, 2, 0, 0, 0
8, 0, 0, 0, 1, 3, 0, 0, 0
8, 0, 0, 0, 1, 3, 0, 0, 0
6, 0, 0, 2, 0, 3, 0, 0, 0
8, 0, 0, 2, 0, 3, 0, 0, 0
22, 0, 0, 6, 1, 6, 0, 1, 0
2, 0, 0, 1, 0, 1, 0, 0, 0
14, 0, 0, 1, 4, 7, 0, 3, 0
24, 0, 0, 5, 4, 9, 0, 3, 0
72, 0, 0, 17, 5, 21, 0, 4, 0
4, 0, 0, 2, 2, 2, 0, 0, 0
44, 0, 0, 11, 6, 14, 0, 3, 0
2, 0, 0, 1, 1, 1, 0, 0, 0
40, 0, 0, 9, 5, 13, 0, 3, 0
18, 0, 0, 6, 0, 9, 0, 0, 0
6, 0, 0, 1, 0, 4, 0, 0, 0
74, 0, 0, 17, 5, 21, 0, 4, 0
46, 0, 0, 11, 6, 14, 0, 3, 0
42, 0, 0, 9, 5, 13, 0, 3, 0
62, 0, 0, 16, 5, 26, 0, 4, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
16, 0, 0, 1, 2, 7, 0, 1, 0
196, 0, 0, 42, 0, 21, 0, 8, 0
2, 0, 0, 1, 1, 1, 0, 0, 0
30, 0, 0, 7, 0, 15, 0, 2, 0
0, 0, 0, 0, 0, 0, 0, 0, 0
340, 5, 0, 48, 22, 76, 0, 0, 0
0, 0, 0, 0, 0, 4, 0, 0, 0
2, 0, 0, 0, 0, 4, 0, 0, 0
